2022-08-30 14:41:22,914 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: partial_history
2022-08-30 14:41:22,915 DEBUG   SenderThread:6148 [sender.py:send():302] send: history
2022-08-30 14:41:22,915 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:22,916 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:22,917 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:22,917 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:22,917 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:22,918 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:23,801 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\wandb-summary.json
2022-08-30 14:41:23,802 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:23,802 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best.h5
2022-08-30 14:41:24,613 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: log_artifact
2022-08-30 14:41:24,613 DEBUG   SenderThread:6148 [sender.py:send_request():316] send_request: log_artifact
2022-08-30 14:41:25,805 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:26,348 INFO    Thread-27 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\76\5a5341c81a74dabe7fb9af605ddf56
2022-08-30 14:41:26,365 INFO    Thread-24 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\d1\1d82b50b637c2414c050694bc0ec8d
2022-08-30 14:41:26,442 INFO    Thread-25 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\ca\d1aa7ab9536e9fcdc97a19c86211bd
2022-08-30 14:41:26,693 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: stop_status
2022-08-30 14:41:28,127 INFO    Thread-22 :6148 [upload_job.py:push():138] Uploaded file C:\Users\Pepe\AppData\Local\Temp\tmpg6k5gszmwandb\j8777r7u-model-best.h5
2022-08-30 14:41:29,844 INFO    Thread-26 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\09\a54b85eea408d07f56477f8d01c6b8
2022-08-30 14:41:31,057 INFO    SenderThread:6148 [sender.py:send_request_log_artifact():1207] logged artifact model-worldly-energy-1 - {'id': 'QXJ0aWZhY3Q6MTgxMTk0NjU5', 'digest': '23a49eaccd5869e17185d6e3a63beaa1', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI2OTY3ODg2', 'latestArtifact': None}, 'version': 'latest'}
2022-08-30 14:41:31,058 DEBUG   SenderThread:6148 [sender.py:send_request():316] send_request: stop_status
2022-08-30 14:41:31,817 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:33,820 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:35,324 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: partial_history
2022-08-30 14:41:35,325 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: partial_history
2022-08-30 14:41:35,326 DEBUG   SenderThread:6148 [sender.py:send():302] send: history
2022-08-30 14:41:35,326 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:35,327 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:35,327 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:35,328 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:35,328 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:35,329 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
